WORD,ID,INVERSE DOCUMENT FREQUENCY
corrected,1516,4.772378104971998
correction,1517,4.744207228005301
correctly,1518,4.3574342529092895
correspond,1519,6.7182882540273114
correspondence,1520,5.494512822405196
corresponding,1521,5.842819516673411
corridor,1522,6.7182882540273114
cosby,1523,7.6345789859014666
cost,1524,3.4835390800028203
costilla,1525,5.929830893663041
costing,1526,6.5359666972333565
cotten,1527,3.4914442595099335
cotton,1528,3.7326063163268217
cottonwood,1529,7.6345789859014666
cough,1530,7.229113877793302
couid,1531,5.762776808999875
could,1532,2.5751535276357784
council,1533,6.7182882540273114
councilwoman,1534,6.7182882540273114
count,1535,5.331993892907421
counter,1536,5.929830893663041
counterfeit,1537,6.7182882540273114
counterman,1538,6.3818160174060985
counterpart,1539,6.3818160174060985
counterparties,1540,5.929830893663041
counterparty,1541,3.344119544753075
country,1542,4.153338896565774
county,1543,5.108850341593211
couple,1544,4.320392981228941
coupon,1545,6.130501589125192
course,1546,4.614154099757104
court,1547,6.248284624781576
courtesy,1548,6.248284624781576
courtney,1549,6.5359666972333565
cousin,1550,6.7182882540273114
cousino,1551,5.2832037287379885
couvillon,1552,6.3818160174060985
cove,1553,5.762776808999875
cover,1554,3.7633779749935754
coverage,1555,5.762776808999875
covered,1556,5.383287187294971
covering,1557,5.842819516673411
covington,1558,7.229113877793302
cow,1559,6.941431805341521
cowboy,1560,5.842819516673411
cox,1561,6.3818160174060985
cpi,1562,6.5359666972333565
cpr,1563,4.960430336474937
cqo,1564,8.327726166461412
crack,1565,6.025141073467366
cradle,1566,7.229113877793302
crafted,1567,6.5359666972333565
crag,1568,6.5359666972333565
craig,1569,5.331993892907421
cranium,1570,8.327726166461412
crankcase,1571,6.941431805341521
crap,1572,6.7182882540273114
craving,1573,7.229113877793302
crazy,1574,6.248284624781576
cream,1575,6.5359666972333565
create,1576,3.515541811088994
created,1577,3.45252884326026
creating,1578,5.331993892907421
creation,1579,6.5359666972333565
creative,1580,4.772378104971998
creator,1581,6.941431805341521
credential,1582,7.6345789859014666
credit,1583,4.138071424434986
credited,1584,6.248284624781576
creek,1585,5.55513744422163
crew,1586,6.025141073467366
crib,1587,7.6345789859014666
crisis,1588,6.5359666972333565
critical,1589,5.031889300457083
croatia,1590,7.6345789859014666
crodrig,1591,6.3818160174060985
crook,1592,6.3818160174060985
cross,1593,4.995521656286208
crossing,1594,6.941431805341521
crosstex,1595,5.331993892907421
crow,1596,6.3818160174060985
crowd,1597,6.5359666972333565
crown,1598,6.7182882540273114
crude,1599,6.025141073467366
cruise,1600,6.5359666972333565
cry,1601,6.248284624781576
cryptogram,1602,7.229113877793302
crystal,1603,6.3818160174060985
csikos,1604,4.499084769972317
cst,1605,7.229113877793302
ctprty,1606,8.327726166461412
ctr,1607,6.5359666972333565
cubic,1608,6.7182882540273114
culture,1609,6.7182882540273114
cum,1610,6.941431805341521
cummings,1611,6.3818160174060985
cummins,1612,6.130501589125192
cup,1613,6.941431805341521
cure,1614,6.248284624781576
curious,1615,6.7182882540273114
curran,1616,6.7182882540273114
currency,1617,6.941431805341521
current,1618,3.386083743852107
currentiy,1619,6.3818160174060985
currently,1620,3.085979151401769
curricular,1621,8.327726166461412
curry,1622,6.3818160174060985
curtailment,1623,8.327726166461412
curve,1624,6.025141073467366
custody,1625,6.025141073467366
custom,1626,6.3818160174060985
customer,1627,3.1686708672468824
customerservice,1628,5.108850341593211
customized,1629,6.7182882540273114
cut,1630,4.338742119897137
cute,1631,6.5359666972333565
cutting,1632,6.025141073467366
cwtd,1633,6.941431805341521
cyber,1634,6.5359666972333565
cycle,1635,5.842819516673411
cyclen,1636,6.3818160174060985
cyclist,1637,6.941431805341521
cyclobenzaprine,1638,6.3818160174060985
cyndie,1639,6.248284624781576
cynergy,1640,6.941431805341521
cynthia,1641,4.233381604239311
da,1642,6.941431805341521
dad,1643,6.025141073467366
daddy,1644,6.130501589125192
dagger,1645,6.7182882540273114
daigle,1646,6.7182882540273114
daily,1647,2.584722978651929
dale,1648,5.762776808999875
dallas,1649,5.108850341593211
damage,1650,6.248284624781576
dan,1651,4.590056548178043
dana,1652,6.130501589125192
dandy,1653,6.941431805341521
dang,1654,7.6345789859014666
danger,1655,6.248284624781576
dangerous,1656,6.7182882540273114
daniel,1657,4.893738961976265
danny,1658,6.025141073467366
daren,1659,1.6257658004588713
darial,1660,7.6345789859014666
darialbr,1661,8.327726166461412
darialfont,1662,8.327726166461412
darpa,1663,8.327726166461412
darrel,1664,5.149672336113466
darren,1665,3.97101733977182
darrin,1666,6.5359666972333565
darron,1667,5.236683713103096
dashboard,1668,7.6345789859014666
dat,1669,6.941431805341521
data,1670,3.6272458006689954
database,1671,4.566526050767849
datacenter,1672,6.7182882540273114
date,1673,2.9160801146063715
dated,1674,5.494512822405196
dating,1675,5.4373544085652465
daugherty,1676,6.7182882540273114
daughter,1677,5.929830893663041
dave,1678,3.9969928261750804
david,1679,3.2401298312290274
davidson,1680,6.5359666972333565
davis,1681,5.108850341593211
davy,1682,6.130501589125192
dawn,1683,5.2832037287379885
day,1684,1.7881402108437419
daydream,1685,6.5359666972333565
daze,1686,6.7182882540273114
dba,1687,6.7182882540273114
dcenter,1688,7.6345789859014666
dcenterfont,1689,7.6345789859014666
dcenterstrongfont,1690,8.327726166461412
ddsr,1691,8.327726166461412
de,1692,7.229113877793302
dead,1693,5.842819516673411
deadline,1694,5.031889300457083
deadlock,1695,6.7182882540273114
deal,1696,1.542138521453482
dealer,1697,4.5435365325431505
dealing,1698,6.130501589125192
dealmaker,1699,6.5359666972333565
dear,1700,4.023661073257242
death,1701,5.494512822405196
deaton,1702,7.229113877793302
debacle,1703,7.229113877793302
debate,1704,6.3818160174060985
debbie,1705,5.149672336113466
debit,1706,6.5359666972333565
deboisblanc,1707,6.5359666972333565
debt,1708,5.842819516673411
debug,1709,7.6345789859014666
debussy,1710,6.7182882540273114
dec,1711,3.5486026733498823
decade,1712,5.762776808999875
decatherms,1713,6.248284624781576
deceased,1714,7.229113877793302
december,1715,3.3305138926972964
decertify,1716,6.3818160174060985
decide,1717,5.494512822405196
decided,1718,4.831218604994931
deciding,1719,4.926528784799256
decision,1720,4.690140006735025
decisive,1721,6.5359666972333565
declare,1722,6.5359666972333565
decrease,1723,4.716808253817187
decreased,1724,6.248284624781576
dedicated,1725,5.688668836846153
deduction,1726,7.6345789859014666
deem,1727,6.5359666972333565
deep,1728,6.248284624781576
deer,1729,5.688668836846153
default,1730,5.619675965359201
defense,1731,6.248284624781576
defensive,1732,8.327726166461412
deficiency,1733,5.929830893663041
deficit,1734,5.619675965359201
define,1735,6.7182882540273114
defined,1736,6.3818160174060985
definitely,1737,5.619675965359201
definition,1738,6.5359666972333565
defs,1739,6.130501589125192
degeneracy,1740,7.229113877793302
degradation,1741,7.6345789859014666
degree,1742,4.995521656286208
del,1743,5.619675965359201
delainey,1744,6.3818160174060985
delay,1745,5.192231950532262
delete,1746,5.842819516673411
deletion,1747,7.229113877793302
delhi,1748,6.3818160174060985
delinvest,1749,8.327726166461412
deliver,1750,4.590056548178043
delivered,1751,4.153338896565774
delivering,1752,5.4373544085652465
delivers,1753,5.494512822405196
delivery,1754,2.6682439507017905
dell,1755,4.772378104971998
delma,1756,7.6345789859014666
delphi,1757,5.842819516673411
delta,1758,6.3818160174060985
delux,1759,6.5359666972333565
deluxe,1760,6.248284624781576
demagnify,1761,7.6345789859014666
demagogue,1762,6.5359666972333565
demand,1763,3.861818047806828
demanding,1764,5.929830893663041
demo,1765,6.941431805341521
demokritos,1766,4.716808253817187
demonstrate,1767,6.3818160174060985
demountable,1768,6.7182882540273114
den,1769,6.7182882540273114
dennis,1770,6.025141073467366
denny,1771,6.248284624781576
denoted,1772,6.941431805341521
density,1773,6.5359666972333565
dent,1774,6.941431805341521
denture,1775,8.327726166461412
denver,1776,5.929830893663041
department,1777,4.0650462894200965
departure,1778,6.130501589125192
depend,1779,6.7182882540273114
dependent,1780,6.7182882540273114
depending,1781,6.025141073467366
deposit,1782,5.383287187294971
deposited,1783,6.025141073467366
depot,1784,6.941431805341521
depressant,1785,5.331993892907421
depression,1786,6.025141073467366
dept,1787,5.619675965359201
depth,1788,6.025141073467366
der,1789,6.7182882540273114
deregulated,1790,6.941431805341521
derivative,1791,6.7182882540273114
derive,1792,6.5359666972333565
derm,1793,6.7182882540273114
describe,1794,6.7182882540273114
described,1795,5.842819516673411
description,1796,5.031889300457083
deserve,1797,5.762776808999875
design,1798,5.108850341593211
designated,1799,5.688668836846153
designed,1800,4.926528784799256
desire,1801,5.619675965359201
desired,1802,6.130501589125192
desk,1803,3.2651311334344446
desktop,1804,5.762776808999875
destination,1805,5.842819516673411
detail,1806,3.3932522333307196
detailed,1807,5.192231950532262
detect,1808,6.941431805341521
determination,1809,7.229113877793302
determine,1810,4.521063676691091
determined,1811,5.619675965359201
determines,1812,6.3818160174060985
determining,1813,6.5359666972333565
detm,1814,6.7182882540273114
detonated,1815,6.7182882540273114
deveioped,1816,6.941431805341521
deveioping,1817,6.7182882540273114
develop,1818,5.383287187294971
developed,1819,4.80136564184525
developer,1820,6.248284624781576
developing,1821,5.55513744422163
development,1822,4.233381604239311
developmental,1823,8.327726166461412
develops,1824,6.7182882540273114
device,1825,5.842819516673411
devon,1826,4.499084769972317
dew,1827,6.7182882540273114
dewbre,1828,7.229113877793302
dewey,1829,6.5359666972333565
dewpoint,1830,6.5359666972333565
dfarmer,1831,4.250188722555692
dhttp,1832,6.5359666972333565
dia,1833,6.248284624781576
diabetes,1834,6.248284624781576
dial,1835,5.842819516673411
diamond,1836,5.108850341593211
diane,1837,5.108850341593211
dianne,1838,6.7182882540273114
dick,1839,5.688668836846153
dictionary,1840,6.5359666972333565
didnt,1841,7.229113877793302
died,1842,5.494512822405196
diedrich,1843,6.5359666972333565
diet,1844,6.025141073467366
dieting,1845,5.762776808999875
dietrich,1846,6.130501589125192
differ,1847,4.590056548178043
difference,1848,4.521063676691091
different,1849,3.805937589412371
differential,1850,6.941431805341521
differently,1851,5.4373544085652465
difficult,1852,5.619675965359201
difficulty,1853,5.688668836846153
diflucan,1854,6.248284624781576
digital,1855,5.149672336113466
diiigence,1856,6.7182882540273114
diligence,1857,5.192231950532262
diligent,1858,6.3818160174060985
dilute,1859,6.941431805341521
dimension,1860,6.3818160174060985
dimetapp,1861,8.327726166461412
din,1862,6.7182882540273114
dinner,1863,6.130501589125192
diploma,1864,6.941431805341521
diplomatic,1865,6.7182882540273114
dir,1866,6.5359666972333565
direct,1867,3.7951266733081557
directed,1868,5.842819516673411
direction,1869,5.619675965359201
directly,1870,4.153338896565774
director,1871,4.233381604239311
directory,1872,6.025141073467366
dirty,1873,7.229113877793302
dis,1874,6.7182882540273114
disappear,1875,6.7182882540273114
disc,1876,6.5359666972333565
discioses,1877,6.5359666972333565
discipline,1878,6.5359666972333565
disclaimer,1879,6.025141073467366
disclose,1880,5.762776808999875
discloses,1881,6.025141073467366
disclosure,1882,6.248284624781576
discount,1883,4.338742119897137
discounted,1884,6.5359666972333565
discover,1885,5.842819516673411
discovered,1886,5.2832037287379885
discovery,1887,6.7182882540273114
discreet,1888,5.108850341593211
discreetly,1889,6.3818160174060985
discrepancy,1890,4.960430336474937
discrete,1891,5.762776808999875
discretion,1892,6.130501589125192
discus,1893,4.16884308310174
discussed,1894,4.638846712347475
discussing,1895,6.7182882540273114
discussion,1896,3.933277011788973
disease,1897,5.762776808999875
dishwasher,1898,6.5359666972333565
disk,1899,5.929830893663041
dislike,1900,6.5359666972333565
dismantle,1901,6.7182882540273114
disolve,1902,6.5359666972333565
disorder,1903,7.229113877793302
dispatch,1904,6.7182882540273114
display,1905,6.130501589125192
displayed,1906,6.130501589125192
disposal,1907,6.5359666972333565
dispute,1908,6.5359666972333565
disregard,1909,5.688668836846153
dissolve,1910,6.7182882540273114
distance,1911,6.130501589125192
distribute,1912,5.383287187294971
distributed,1913,5.236683713103096
distribution,1914,4.477578564751353
distributor,1915,6.5359666972333565
distributorjebel,1916,5.108850341593211
district,1917,6.248284624781576
ditch,1918,6.7182882540273114
div,1919,6.5359666972333565
diverse,1920,6.130501589125192
divert,1921,6.5359666972333565
divide,1922,6.5359666972333565
dividend,1923,7.229113877793302
division,1924,5.842819516673411
dleftfont,1925,8.327726166461412
dleftstrongemfont,1926,8.327726166461412
dobb,1927,6.248284624781576
doc,1928,3.6929971782317756
dock,1929,6.941431805341521
doctor,1930,4.093619661864152
doctorate,1931,6.7182882540273114
document,1932,4.320392981228941
documentation,1933,5.192231950532262
documented,1934,6.3818160174060985
doehrman,1935,7.229113877793302
doesnt,1936,6.5359666972333565
dog,1937,5.762776808999875
doldrums,1938,6.7182882540273114
doll,1939,6.3818160174060985
dollar,1940,3.574135975355047
dolphin,1941,6.5359666972333565
domain,1942,7.229113877793302
domestic,1943,5.929830893663041
donald,1944,3.8969093676180977
donation,1945,7.229113877793302
done,1946,3.364881536201504
donna,1947,3.983920744607728
donnie,1948,6.3818160174060985
donor,1949,6.941431805341521
dont,1950,5.762776808999875
doodle,1951,7.6345789859014666
door,1952,4.499084769972317
doorstep,1953,6.3818160174060985
dora,1954,5.929830893663041
dorcheus,1955,5.929830893663041
dormant,1956,6.7182882540273114
dosage,1957,7.6345789859014666
dose,1958,6.025141073467366
double,1959,4.893738961976265
doubt,1960,5.619675965359201
doug,1961,5.929830893663041
douglas,1962,5.494512822405196
douse,1963,6.941431805341521
dovekie,1964,7.6345789859014666
dow,1965,5.383287187294971
download,1966,4.5435365325431505
downloaded,1967,6.7182882540273114
downloading,1968,6.5359666972333565
downloads,1969,6.5359666972333565
downstream,1970,5.842819516673411
downtime,1971,6.3818160174060985
downtown,1972,5.929830893663041
doyle,1973,6.7182882540273114
dozen,1974,6.941431805341521
draft,1975,4.477578564751353
drafted,1976,6.5359666972333565
draftsman,1977,6.3818160174060985
dragica,1978,7.6345789859014666
dragon,1979,6.5359666972333565
draw,1980,4.744207228005301
drawn,1981,6.025141073467366
dream,1982,6.025141073467366
dreamwaver,1983,6.025141073467366
dreamweaver,1984,6.3818160174060985
dredge,1985,6.7182882540273114
dress,1986,6.5359666972333565
drew,1987,6.248284624781576
dreyfus,1988,6.130501589125192
drill,1989,6.248284624781576
drilled,1990,6.7182882540273114
drilling,1991,5.688668836846153
drink,1992,5.236683713103096
driscoll,1993,6.248284624781576
drive,1994,4.395900533737086
driven,1995,6.7182882540273114
driver,1996,5.236683713103096
driving,1997,6.3818160174060985
drn,1998,7.229113877793302
drop,1999,5.192231950532262
dropped,2000,5.55513744422163
drug,2001,4.03726672531302
dry,2002,5.842819516673411
dscottl,2003,6.130501589125192
dsl,2004,6.5359666972333565
dtd,2005,7.229113877793302
dth,2006,5.4373544085652465
dtomi,2007,8.327726166461412
dual,2008,6.941431805341521
duane,2009,7.229113877793302
duck,2010,6.7182882540273114
dudley,2011,5.2832037287379885
due,2012,3.0294087999133748
duke,2013,3.515541811088994
dulce,2014,6.025141073467366
dump,2015,6.7182882540273114
dun,2016,6.7182882540273114
dune,2017,6.7182882540273114
dupe,2018,7.6345789859014666
duplicate,2019,5.619675965359201
dupont,2020,6.025141073467366
durable,2021,6.941431805341521
durango,2022,6.941431805341521
duration,2023,6.7182882540273114
durrell,2024,7.6345789859014666
dutch,2025,5.688668836846153
duty,2026,4.5435365325431505
dvd,2027,5.192231950532262
dvn,2028,6.025141073467366
dwarf,2029,6.5359666972333565
dwight,2030,6.3818160174060985
dwl,2031,7.6345789859014666
dynegy,2032,5.619675965359201
eading,2033,6.7182882540273114
eagle,2034,7.229113877793302
earl,2035,4.1845914400698785
earlier,2036,4.716808253817187
earliest,2037,5.929830893663041
early,2038,4.20059178141632
earn,2039,6.025141073467366
earned,2040,5.929830893663041
earnest,2041,6.5359666972333565
earning,2042,5.929830893663041
earnings,2043,6.248284624781576
earth,2044,5.688668836846153
earthlink,2045,6.7182882540273114
earthquake,2046,8.327726166461412
ease,2047,6.3818160174060985
easement,2048,6.941431805341521
easier,2049,5.383287187294971
easily,2050,5.236683713103096
east,2051,4.320392981228941
easter,2052,5.929830893663041
eastern,2053,6.7182882540273114
eastrans,2054,3.5402344236793657
easttexas,2055,4.926528784799256
easy,2056,4.010238052925101
eat,2057,6.025141073467366
eb,2058,6.7182882540273114
ebay,2059,6.025141073467366
ecf,2060,6.5359666972333565
echterhoff,2061,6.7182882540273114
ecommerce,2062,8.327726166461412
economic,2063,5.4373544085652465
economics,2064,5.494512822405196
economy,2065,5.688668836846153
ecourse,2066,6.941431805341521
ect,2067,1.6184218262031127
eddie,2068,5.2832037287379885
eddy,2069,6.941431805341521
edgar,2070,6.3818160174060985
edge,2071,5.762776808999875
edi,2072,6.3818160174060985
edison,2073,7.229113877793302
edit,2074,5.2832037287379885
edited,2075,6.3818160174060985
edith,2076,6.3818160174060985
edition,2077,5.149672336113466
editor,2078,6.3818160174060985
editorial,2079,6.7182882540273114
edmondson,2080,4.690140006735025
edmund,2081,6.941431805341521
edu,2082,6.7182882540273114
education,2083,5.4373544085652465
edward,2084,4.093619661864152
ee,2085,5.069629628439929
eecc,2086,7.6345789859014666
eel,2087,7.229113877793302
eex,2088,5.762776808999875
eff,2089,5.331993892907421
efface,2090,6.7182882540273114
effect,2091,4.590056548178043
effected,2092,6.7182882540273114
effective,2093,2.654402899289919
effectively,2094,5.842819516673411
effectiveness,2095,6.3818160174060985
effervescent,2096,8.327726166461412
efficiency,2097,6.3818160174060985
efficient,2098,5.619675965359201
efficiently,2099,6.941431805341521
effloresce,2100,6.5359666972333565
effluvium,2101,6.3818160174060985
effort,2102,3.8168666599445613
egal,2103,6.7182882540273114
egf,2104,7.6345789859014666
egg,2105,6.3818160174060985
egm,2106,7.6345789859014666
egmnom,2107,5.2832037287379885
egpfc,2108,5.2832037287379885
egypt,2109,6.248284624781576
ehronline,2110,7.229113877793302
eiben,2111,5.031889300457083
eight,2112,5.192231950532262
eileen,2113,4.690140006735025
ein,2114,6.941431805341521
either,2115,3.3718991088601507
ejrhxw,2116,6.941431805341521
elaine,2117,6.7182882540273114
elastic,2118,6.7182882540273114
elect,2119,6.941431805341521
elected,2120,5.762776808999875
election,2121,5.688668836846153
electric,2122,5.762776808999875
electrical,2123,5.842819516673411
electricity,2124,5.842819516673411
electrolytic,2125,6.7182882540273114
electronic,2126,5.494512822405196
element,2127,6.025141073467366
elena,2128,6.5359666972333565
elgin,2129,6.941431805341521
elide,2130,6.7182882540273114
eligible,2131,6.130501589125192
eliminate,2132,5.108850341593211
elimination,2133,6.3818160174060985
elite,2134,6.7182882540273114
elizabeth,2135,5.331993892907421
elli,2136,5.762776808999875
elliott,2137,6.5359666972333565
ellipsoid,2138,6.7182882540273114
ellison,2139,7.6345789859014666
eloise,2140,6.941431805341521
elsa,2141,5.069629628439929
else,2142,3.805937589412371
elsewhere,2143,6.7182882540273114
elsie,2144,6.941431805341521
elwood,2145,6.3818160174060985
ema,2146,7.6345789859014666
emai,2147,6.248284624781576
email,2148,2.398137023071517
embargo,2149,7.229113877793302
embarrassment,2150,6.130501589125192
embassy,2151,6.7182882540273114
embedded,2152,6.7182882540273114
emergency,2153,6.3818160174060985
emerging,2154,5.929830893663041
emerson,2155,6.7182882540273114
emile,2156,6.7182882540273114
emily,2157,6.7182882540273114
emirate,2158,5.149672336113466
emission,2159,6.3818160174060985
emma,2160,6.941431805341521
emotional,2161,6.248284624781576
emphasis,2162,6.5359666972333565
employee,2163,4.138071424434986
employer,2164,6.5359666972333565
employment,2165,6.941431805341521
empty,2166,6.3818160174060985
emv,2167,6.248284624781576
ena,2168,3.303845645615135
enable,2169,5.762776808999875
enables,2170,6.7182882540273114
encarta,2171,6.5359666972333565
encina,2172,6.248284624781576
encoding,2173,5.619675965359201
encounter,2174,6.7182882540273114
encourage,2175,5.762776808999875
encouraged,2176,6.3818160174060985
encryption,2177,6.7182882540273114
encyclopedia,2178,6.5359666972333565
end,2179,3.2217806925608308
ended,2180,5.55513744422163
endgame,2181,6.7182882540273114
ending,2182,6.025141073467366
enerfin,2183,5.55513744422163
energy,2184,2.6239436918052106
enfant,2185,7.6345789859014666
engage,2186,5.192231950532262
engel,2187,6.025141073467366
engine,2188,6.025141073467366
engineer,2189,5.55513744422163
engineering,2190,6.7182882540273114
england,2191,6.3818160174060985
english,2192,5.688668836846153
enhance,2193,5.929830893663041
enhanced,2194,5.762776808999875
enhancement,2195,5.383287187294971
enhancing,2196,6.7182882540273114
enjoy,2197,4.4157031610332655
enjoyed,2198,6.3818160174060985
enlarge,2199,6.3818160174060985
enlargement,2200,5.842819516673411
ennium,2201,7.6345789859014666
enom,2202,7.229113877793302
enough,2203,4.320392981228941
enquiry,2204,5.069629628439929
enroll,2205,6.7182882540273114
enrolled,2206,6.7182882540273114
enron,2207,1.2443383188361163
enronavailsl,2208,6.3818160174060985
enronavailso,2209,5.331993892907421
enrononline,2210,5.494512822405196
enronoptions,2211,7.6345789859014666
enronxgate,2212,5.2832037287379885
enserch,2213,4.302374475726262
ensure,2214,4.023661073257242
ent,2215,6.5359666972333565
enter,2216,3.8733788702079037
entered,2217,3.5402344236793657
entergy,2218,8.327726166461412
entering,2219,5.069629628439929
enterprise,2220,4.831218604994931
entertainment,2221,5.331993892907421
entex,2222,4.233381604239311
entire,2223,4.216852302288101
entirely,2224,6.3818160174060985
entitled,2225,6.7182882540273114
entity,2226,4.861990263661685
entrance,2227,6.941431805341521
entry,2228,4.614154099757104
envelope,2229,6.7182882540273114
environment,2230,5.149672336113466
environmental,2231,5.619675965359201
environmentally,2232,6.941431805341521
enw,2233,7.6345789859014666
eog,2234,5.331993892907421
eogi,2235,7.6345789859014666
eogresources,2236,6.3818160174060985
eol,2237,5.031889300457083
eops,2238,7.229113877793302
epa,2239,6.5359666972333565
epowered,2240,8.327726166461412
epson,2241,5.031889300457083
equal,2242,5.762776808999875
equally,2243,6.3818160174060985
equipment,2244,5.4373544085652465
equistar,2245,4.664164520331765
equity,2246,5.108850341593211
equiv,2247,6.130501589125192
equiva,2248,6.130501589125192
equivalent,2249,5.842819516673411
erection,2250,4.960430336474937
erhc,2251,8.327726166461412
eric,2252,4.5435365325431505
erich,2253,6.7182882540273114
erms,2254,6.130501589125192
ernie,2255,6.5359666972333565
error,2256,3.7530151879580287
erroring,2257,6.941431805341521
es,2258,6.7182882540273114
esgic,2259,6.3818160174060985
especially,2260,5.236683713103096
essential,2261,5.842819516673411
essentially,2262,6.248284624781576
est,2263,5.108850341593211
establish,2264,5.688668836846153
established,2265,5.929830893663041
establishing,2266,6.7182882540273114
estate,2267,5.762776808999875
esteem,2268,6.130501589125192
esther,2269,5.236683713103096
estimate,2270,3.6003383477490707
estimated,2271,4.690140006735025
estimating,2272,5.688668836846153
etc,2273,3.983920744607728
etgs,2274,6.5359666972333565
ethane,2275,6.5359666972333565
ets,2276,7.6345789859014666
eugene,2277,5.842819516673411
eugenio,2278,5.762776808999875
eur,2279,7.229113877793302
euridyce,2280,7.6345789859014666
euro,2281,6.025141073467366
europe,2282,5.069629628439929
european,2283,5.383287187294971
evaluated,2284,6.7182882540273114
evaluation,2285,6.130501589125192
evelyn,2286,6.5359666972333565
even,2287,3.4835390800028203
evening,2288,4.80136564184525
event,2289,4.051060047445357
eventually,2290,6.025141073467366
ever,2291,4.023661073257242
evergreen,2292,4.893738961976265
everthything,2293,6.7182882540273114
every,2294,3.5402344236793657
everybody,2295,6.5359666972333565
everyday,2296,5.762776808999875
everyone,2297,3.6929971782317756
everything,2298,3.933277011788973
evidence,2299,6.7182882540273114
evil,2300,6.7182882540273114
evra,2301,6.3818160174060985
ew,2302,6.941431805341521
exact,2303,5.236683713103096
exactly,2304,4.499084769972317
examine,2305,6.5359666972333565
exampies,2306,6.248284624781576
example,2307,4.590056548178043
exceed,2308,5.762776808999875
excel,2309,6.248284624781576
excellent,2310,5.762776808999875
except,2311,4.960430336474937
exception,2312,4.5435365325431505
exceptional,2313,6.941431805341521
excess,2314,4.376482447879984
exchange,2315,3.94569953178753
excite,2316,6.3818160174060985
excited,2317,6.025141073467366
exciting,2318,5.4373544085652465
exciusive,2319,6.248284624781576
exclamation,2320,6.941431805341521
excluding,2321,6.7182882540273114
exclusion,2322,6.941431805341521
exclusive,2323,4.772378104971998
exclusively,2324,6.3818160174060985
excuse,2325,6.130501589125192
exe,2326,6.025141073467366
execute,2327,6.248284624781576
executed,2328,5.4373544085652465
executing,2329,6.3818160174060985
execution,2330,6.248284624781576
executive,2331,4.861990263661685
exempt,2332,6.130501589125192
exercise,2333,5.149672336113466
existing,2334,4.5435365325431505
exists,2335,6.025141073467366
exit,2336,6.130501589125192
expand,2337,6.025141073467366
expanded,2338,6.025141073467366
expanding,2339,5.929830893663041
expansion,2340,6.025141073467366
expatriate,2341,7.6345789859014666
expe,2342,8.327726166461412
expect,2343,4.233381604239311
expectation,2344,4.566526050767849
expected,2345,4.03726672531302
expecting,2346,5.762776808999875
expects,2347,4.80136564184525
expedia,2348,6.7182882540273114
expedite,2349,6.941431805341521
expedited,2350,6.3818160174060985
expense,2351,4.233381604239311
expensive,2352,5.4373544085652465
experience,2353,4.138071424434986
experienced,2354,5.383287187294971
experiencing,2355,5.494512822405196
expert,2356,5.331993892907421
expiration,2357,5.842819516673411
expire,2358,6.3818160174060985
expired,2359,4.435905868350785
expires,2360,5.383287187294971
explain,2361,5.55513744422163
explained,2362,5.619675965359201
explaining,2363,6.5359666972333565
explanation,2364,5.842819516673411
explicit,2365,6.3818160174060985
explode,2366,5.383287187294971
exploded,2367,6.130501589125192
exploration,2368,4.80136564184525
explore,2369,6.130501589125192
explorer,2370,5.4373544085652465
explosion,2371,6.025141073467366
explosive,2372,5.762776808999875
exponential,2373,6.7182882540273114
export,2374,4.744207228005301
exposure,2375,6.5359666972333565
express,2376,4.566526050767849
expressed,2377,5.4373544085652465
expression,2378,6.3818160174060985
ext,2379,4.477578564751353
extend,2380,3.933277011788973
extended,2381,4.023661073257242
extension,2382,5.192231950532262
extensive,2383,5.55513744422163
extent,2384,6.025141073467366
extenuate,2385,6.7182882540273114
external,2386,5.236683713103096
extra,2387,4.893738961976265
extravaganza,2388,7.229113877793302
extreme,2389,6.5359666972333565
extremely,2390,5.331993892907421
exxon,2391,4.690140006735025
exxonmobil,2392,6.941431805341521
eye,2393,4.893738961976265
eyesight,2394,6.7182882540273114
fabra,2395,8.327726166461412
fabulous,2396,6.5359666972333565
face,2397,4.716808253817187
facial,2398,6.7182882540273114
facilitate,2399,5.383287187294971
facility,2400,4.320392981228941
fact,2401,3.9088855586648137
factor,2402,4.45652515555352
factory,2403,7.6345789859014666
factua,2404,6.3818160174060985
factual,2405,5.619675965359201
fade,2406,6.7182882540273114
fail,2407,6.025141073467366
failed,2408,6.7182882540273114
failure,2409,5.331993892907421
fair,2410,6.7182882540273114
fairway,2411,6.248284624781576
faith,2412,6.3818160174060985
faithfully,2413,6.7182882540273114
falbaum,2414,6.130501589125192
fall,2415,5.383287187294971
fallout,2416,6.5359666972333565
false,2417,6.941431805341521
familiar,2418,5.619675965359201
family,2419,4.590056548178043
famvir,2420,6.3818160174060985
fan,2421,6.7182882540273114
fancy,2422,6.248284624781576
fantastic,2423,6.130501589125192
far,2424,4.638846712347475
fare,2425,5.842819516673411
faretracker,2426,7.6345789859014666
farm,2427,6.025141073467366
farmer,2428,2.1415175425609174
fast,2429,4.320392981228941
faster,2430,5.762776808999875
fastest,2431,6.7182882540273114
fat,2432,4.960430336474937
fatah,2433,6.7182882540273114
father,2434,5.619675965359201
favor,2435,6.130501589125192
favorabie,2436,6.3818160174060985
favorable,2437,6.130501589125192
favorite,2438,5.619675965359201
fax,2439,3.2217806925608308
faxed,2440,5.842819516673411
faye,2441,5.929830893663041
